,label,filename,filepath
192,Abstract Expressionism,Abstract Expressionism_aug_0_2833.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_2833.jpeg
193,Abstract Expressionism,Abstract Expressionism_aug_0_2849.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_2849.jpeg
194,Abstract Expressionism,Abstract Expressionism_aug_0_285.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_285.jpeg
195,Abstract Expressionism,Abstract Expressionism_aug_0_2865.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_2865.jpeg
196,Abstract Expressionism,Abstract Expressionism_aug_0_2868.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_2868.jpeg
197,Abstract Expressionism,Abstract Expressionism_aug_0_2869.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_2869.jpeg
198,Abstract Expressionism,Abstract Expressionism_aug_0_2891.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_2891.jpeg
199,Abstract Expressionism,Abstract Expressionism_aug_0_2902.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_2902.jpeg
200,Abstract Expressionism,Abstract Expressionism_aug_0_2913.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_2913.jpeg
201,Abstract Expressionism,Abstract Expressionism_aug_0_2925.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_2925.jpeg
202,Abstract Expressionism,Abstract Expressionism_aug_0_293.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_293.jpeg
203,Abstract Expressionism,Abstract Expressionism_aug_0_2936.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_2936.jpeg
204,Abstract Expressionism,Abstract Expressionism_aug_0_2937.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_2937.jpeg
205,Abstract Expressionism,Abstract Expressionism_aug_0_2971.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_2971.jpeg
206,Abstract Expressionism,Abstract Expressionism_aug_0_2975.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_2975.jpeg
207,Abstract Expressionism,Abstract Expressionism_aug_0_298.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_298.jpeg
208,Abstract Expressionism,Abstract Expressionism_aug_0_2983.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_2983.jpeg
209,Abstract Expressionism,Abstract Expressionism_aug_0_2990.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_2990.jpeg
210,Abstract Expressionism,Abstract Expressionism_aug_0_2991.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_2991.jpeg
211,Abstract Expressionism,Abstract Expressionism_aug_0_2997.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_2997.jpeg
212,Abstract Expressionism,Abstract Expressionism_aug_0_3001.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3001.jpeg
213,Abstract Expressionism,Abstract Expressionism_aug_0_3002.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3002.jpeg
214,Abstract Expressionism,Abstract Expressionism_aug_0_3008.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3008.jpeg
215,Abstract Expressionism,Abstract Expressionism_aug_0_3054.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3054.jpeg
216,Abstract Expressionism,Abstract Expressionism_aug_0_3056.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3056.jpeg
217,Abstract Expressionism,Abstract Expressionism_aug_0_3060.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3060.jpeg
218,Abstract Expressionism,Abstract Expressionism_aug_0_3067.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3067.jpeg
219,Abstract Expressionism,Abstract Expressionism_aug_0_3068.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3068.jpeg
220,Abstract Expressionism,Abstract Expressionism_aug_0_3076.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3076.jpeg
221,Abstract Expressionism,Abstract Expressionism_aug_0_3079.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3079.jpeg
222,Abstract Expressionism,Abstract Expressionism_aug_0_308.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_308.jpeg
223,Abstract Expressionism,Abstract Expressionism_aug_0_3108.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3108.jpeg
224,Abstract Expressionism,Abstract Expressionism_aug_0_3111.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3111.jpeg
225,Abstract Expressionism,Abstract Expressionism_aug_0_3114.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3114.jpeg
226,Abstract Expressionism,Abstract Expressionism_aug_0_3117.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3117.jpeg
227,Abstract Expressionism,Abstract Expressionism_aug_0_3121.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3121.jpeg
228,Abstract Expressionism,Abstract Expressionism_aug_0_3122.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3122.jpeg
229,Abstract Expressionism,Abstract Expressionism_aug_0_3133.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3133.jpeg
230,Abstract Expressionism,Abstract Expressionism_aug_0_3135.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3135.jpeg
231,Abstract Expressionism,Abstract Expressionism_aug_0_3136.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3136.jpeg
232,Abstract Expressionism,Abstract Expressionism_aug_0_3137.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3137.jpeg
233,Abstract Expressionism,Abstract Expressionism_aug_0_3147.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3147.jpeg
234,Abstract Expressionism,Abstract Expressionism_aug_0_3154.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3154.jpeg
235,Abstract Expressionism,Abstract Expressionism_aug_0_3158.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3158.jpeg
236,Abstract Expressionism,Abstract Expressionism_aug_0_3174.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3174.jpeg
237,Abstract Expressionism,Abstract Expressionism_aug_0_3175.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3175.jpeg
238,Abstract Expressionism,Abstract Expressionism_aug_0_3184.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3184.jpeg
239,Abstract Expressionism,Abstract Expressionism_aug_0_3188.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3188.jpeg
240,Abstract Expressionism,Abstract Expressionism_aug_0_3194.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3194.jpeg
241,Abstract Expressionism,Abstract Expressionism_aug_0_3195.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3195.jpeg
242,Abstract Expressionism,Abstract Expressionism_aug_0_3196.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3196.jpeg
243,Abstract Expressionism,Abstract Expressionism_aug_0_32.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_32.jpeg
244,Abstract Expressionism,Abstract Expressionism_aug_0_3217.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3217.jpeg
245,Abstract Expressionism,Abstract Expressionism_aug_0_325.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_325.jpeg
246,Abstract Expressionism,Abstract Expressionism_aug_0_3257.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3257.jpeg
247,Abstract Expressionism,Abstract Expressionism_aug_0_3284.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3284.jpeg
248,Abstract Expressionism,Abstract Expressionism_aug_0_3301.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3301.jpeg
249,Abstract Expressionism,Abstract Expressionism_aug_0_3312.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3312.jpeg
250,Abstract Expressionism,Abstract Expressionism_aug_0_334.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_334.jpeg
251,Abstract Expressionism,Abstract Expressionism_aug_0_3345.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3345.jpeg
252,Abstract Expressionism,Abstract Expressionism_aug_0_3347.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3347.jpeg
253,Abstract Expressionism,Abstract Expressionism_aug_0_3349.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3349.jpeg
254,Abstract Expressionism,Abstract Expressionism_aug_0_3356.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3356.jpeg
255,Abstract Expressionism,Abstract Expressionism_aug_0_3362.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3362.jpeg
256,Abstract Expressionism,Abstract Expressionism_aug_0_3366.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3366.jpeg
257,Abstract Expressionism,Abstract Expressionism_aug_0_337.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_337.jpeg
258,Abstract Expressionism,Abstract Expressionism_aug_0_3399.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3399.jpeg
259,Abstract Expressionism,Abstract Expressionism_aug_0_3416.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3416.jpeg
260,Abstract Expressionism,Abstract Expressionism_aug_0_3422.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3422.jpeg
261,Abstract Expressionism,Abstract Expressionism_aug_0_3431.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3431.jpeg
262,Abstract Expressionism,Abstract Expressionism_aug_0_3438.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3438.jpeg
263,Abstract Expressionism,Abstract Expressionism_aug_0_3442.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3442.jpeg
264,Abstract Expressionism,Abstract Expressionism_aug_0_3443.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3443.jpeg
265,Abstract Expressionism,Abstract Expressionism_aug_0_3453.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3453.jpeg
266,Abstract Expressionism,Abstract Expressionism_aug_0_3455.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3455.jpeg
267,Abstract Expressionism,Abstract Expressionism_aug_0_3469.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3469.jpeg
268,Abstract Expressionism,Abstract Expressionism_aug_0_3471.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3471.jpeg
269,Abstract Expressionism,Abstract Expressionism_aug_0_3474.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3474.jpeg
270,Abstract Expressionism,Abstract Expressionism_aug_0_3487.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3487.jpeg
271,Abstract Expressionism,Abstract Expressionism_aug_0_3490.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3490.jpeg
272,Abstract Expressionism,Abstract Expressionism_aug_0_3499.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3499.jpeg
273,Abstract Expressionism,Abstract Expressionism_aug_0_35.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_35.jpeg
274,Abstract Expressionism,Abstract Expressionism_aug_0_3520.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3520.jpeg
275,Abstract Expressionism,Abstract Expressionism_aug_0_3521.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3521.jpeg
276,Abstract Expressionism,Abstract Expressionism_aug_0_3524.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3524.jpeg
277,Abstract Expressionism,Abstract Expressionism_aug_0_3547.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3547.jpeg
278,Abstract Expressionism,Abstract Expressionism_aug_0_356.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_356.jpeg
279,Abstract Expressionism,Abstract Expressionism_aug_0_3560.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3560.jpeg
280,Abstract Expressionism,Abstract Expressionism_aug_0_3563.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3563.jpeg
281,Abstract Expressionism,Abstract Expressionism_aug_0_3570.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3570.jpeg
282,Abstract Expressionism,Abstract Expressionism_aug_0_3578.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3578.jpeg
283,Abstract Expressionism,Abstract Expressionism_aug_0_3584.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3584.jpeg
284,Abstract Expressionism,Abstract Expressionism_aug_0_3586.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3586.jpeg
285,Abstract Expressionism,Abstract Expressionism_aug_0_359.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_359.jpeg
286,Abstract Expressionism,Abstract Expressionism_aug_0_3617.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3617.jpeg
287,Abstract Expressionism,Abstract Expressionism_aug_0_3625.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3625.jpeg
288,Abstract Expressionism,Abstract Expressionism_aug_0_3633.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3633.jpeg
289,Abstract Expressionism,Abstract Expressionism_aug_0_3637.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3637.jpeg
290,Abstract Expressionism,Abstract Expressionism_aug_0_3640.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3640.jpeg
291,Abstract Expressionism,Abstract Expressionism_aug_0_3652.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3652.jpeg
292,Abstract Expressionism,Abstract Expressionism_aug_0_3657.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3657.jpeg
293,Abstract Expressionism,Abstract Expressionism_aug_0_3659.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3659.jpeg
294,Abstract Expressionism,Abstract Expressionism_aug_0_366.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_366.jpeg
295,Abstract Expressionism,Abstract Expressionism_aug_0_3669.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3669.jpeg
296,Abstract Expressionism,Abstract Expressionism_aug_0_3678.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3678.jpeg
297,Abstract Expressionism,Abstract Expressionism_aug_0_3679.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3679.jpeg
298,Abstract Expressionism,Abstract Expressionism_aug_0_3680.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3680.jpeg
299,Abstract Expressionism,Abstract Expressionism_aug_0_3687.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3687.jpeg
300,Abstract Expressionism,Abstract Expressionism_aug_0_369.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_369.jpeg
301,Abstract Expressionism,Abstract Expressionism_aug_0_3693.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3693.jpeg
302,Abstract Expressionism,Abstract Expressionism_aug_0_3700.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3700.jpeg
303,Abstract Expressionism,Abstract Expressionism_aug_0_3714.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3714.jpeg
304,Abstract Expressionism,Abstract Expressionism_aug_0_3741.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3741.jpeg
305,Abstract Expressionism,Abstract Expressionism_aug_0_3748.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3748.jpeg
306,Abstract Expressionism,Abstract Expressionism_aug_0_3761.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3761.jpeg
307,Abstract Expressionism,Abstract Expressionism_aug_0_3764.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3764.jpeg
308,Abstract Expressionism,Abstract Expressionism_aug_0_3769.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3769.jpeg
309,Abstract Expressionism,Abstract Expressionism_aug_0_3770.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3770.jpeg
310,Abstract Expressionism,Abstract Expressionism_aug_0_3777.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3777.jpeg
311,Abstract Expressionism,Abstract Expressionism_aug_0_3787.jpeg,../train_images\Abstract Expressionism\Abstract Expressionism_aug_0_3787.jpeg
